review_id,asin,product_title,reviewer_name,rating,review_title,body,verified_purchase,review_date
customer_review-R2SB0UQ2YJPCWL,B00NY8OTR0,The Nightingale: A Novel,Kindle Customer,5.0,amazing read,Highly recommend this book. Great story of two very different sisters who survived World War II in their own ways,1,"Reviewed in the United States on August 2, 2026"
customer_review-R12ITHN7BAMQQ9,B00NY8OTR0,The Nightingale: A Novel,Phyllis Britt,5.0,The Nightingale,"Loved this book, lots of history and suspense! True facts related to what happened during the Nazi era and the way people survived ! Of course there is a heroine! Highly recommended, I couldn’t put the book down!",1,"Reviewed in the United States on July 20, 2026"
customer_review-R87VZM92EVY0M,B00NY8OTR0,The Nightingale: A Novel,Debbie Austin,5.0,Wonderful Read,I very much I enjoyed the.story. it emphasized what we should not forget about the past. Looking.forward to another book by Kristin Hannah.,1,"Reviewed in the United States on July 30, 2026"
customer_review-R3JH0I6LC183VO,B00NY8OTR0,The Nightingale: A Novel,Christine Brockington,5.0,Book,Great book. Highly recommend,1,"Reviewed in the United States on August 12, 2026"
customer_review-RLQF6K2LQQUTO,B00NY8OTR0,The Nightingale: A Novel,Alexandra,5.0,Beautiful,"Beautiful, moving story - well written and engrossing.",1,"Reviewed in the United States on August 8, 2026"
customer_review-R3TWUWQNRZ5OX,B00NY8OTR0,The Nightingale: A Novel,sarah p,5.0,sobbing hysterically rn,Phenomenal. I am without words. a true dedication to the horrors women and men and children of world war 2 had to go through,1,"Reviewed in the United States on July 28, 2026"
customer_review-R4AJ5AEW0SR9O,B00NY8OTR0,The Nightingale: A Novel,Robin Patterson,5.0,Powerful read,"I was so enthralled in the detail in this book.  Such bravery in the midst of complete misery.  Each characters story is heartbreaking and I almost didn’t want to read anymore, but couldn’t stop.  I had to know what came next.  Amazing story of such a heart wrenching time in history. This is must read.",1,"Reviewed in the United States on July 6, 2026"
customer_review-R264DMT4QH81OY,B00NY8OTR0,The Nightingale: A Novel,Kindle Customer1,4.0,slow but powerful,Slow start. Powerful ending. It took almost 200 pages for me to get into this book. But it was worth it,1,"Reviewed in the United States on July 25, 2026"
customer_review-R1F10F8AOBCOJS,B00NY8OTR0,The Nightingale: A Novel,Margaret Hall,5.0,Enjoyable.,Read it!!,1,"Reviewed in the United States on August 11, 2026"
customer_review-R3EB2IJRUMRBVA,B00NY8OTR0,The Nightingale: A Novel,Shellebelle,5.0,Heartbreakingly Beautiful,"I love historical fiction and have read many books in this genre and specifically World War II.  I think when it comes to HF, World War II is the most popular war to write about.  When I was finished with this book, I was wondering why that was.  What made World War II the war that everyone wants to write about and read?  While all wars were and are horrendous, World War II takes the atrocities and horrors and tells the story, but through it all there was courage, determination, hope and love.  People doing extraordinary things in a time that seemed to bleak and hopeless.  As an author, to be able to tell a story that encompasses all of that horror, tragedy, hope and love and bring the reader to tears like she or he was living it themselves, makes them truly gifted.  This book is all that and more.  This book will stay with me.",1,"Reviewed in the United States on May 9, 2026"
customer_review-R3EPUEM72CKA0T,B00NY8OTR0,The Nightingale: A Novel,B.Gutier,5.0,Beautiful writing and storytelling!,What an amazing story for two sisters' journey! I am not one for historical fiction but Kristin Hannah's writing is extraordinary and makes you feel like you are living the story along with the characters. I also purchased the book in spanish for my mom. Highly recommend!,1,"Reviewed in the United States on July 9, 2026"
customer_review-R28W0LX62Q1J5M,B00NY8OTR0,The Nightingale: A Novel,Dubus,5.0,A favorite!,"I am an avid reader and I have to come back to this book every few years. I have read it a half a dozen times and each time it speaks to me in a different way. Amazing book! My ALL time favorite. Grab some tea, a cozy blanket, and a box of tissue and settle in for a beautifully written but gut wrenching read. Oh and a furry cuddle buddy (if you dont have one a stuffy will work) because you're probably going to need one!",1,"Reviewed in the United States on August 26, 2026"
customer_review-R2FOD7FLRTBCUO,B00NY8OTR0,The Nightingale: A Novel,Amazon Customer,5.0,A captivating story,"The nightingale broke my heart, gave me a sense of joy and sent my heart into moments of terror rides , anguish and  a gut wrenching fear driven ride I will never forget.  I lived this story along side the characters. It made me consider the things that are existing in our world today and what has begun again a in the truth of this storyline.  I hope that for many of us we will be ready to risk something and stand for much as these women did in your story.",1,"Reviewed in the United States on August 21, 2026"
customer_review-R20T2WMOJGWDN2,B00NY8OTR0,The Nightingale: A Novel,Karolina Reads,5.0,Book Review,"This is one of those books that completely immerses you in the lives of its characters, I loved was the relationship between the two sisters, Vianne and Isabelle. They are so different from each other, yet both show incredible strength in their own ways. I admire them both, even when I didn’t always agree with their choices. Their journeys felt realistic and heartbreaking, especially as they faced the unimaginable challenges of war. There were moments that made me hopeful, moments that made me anxious and several that left me in tears. I also appreciated how personal the story felt. Rather than focusing solely on historical events, it explored how ordinary people survive, sacrifice and protect the ones they love. By the end of the book, I was emotionally exhausted and staring at the wall like I’d just survived the war myself. The final chapters completely wrecked me in the best way and I couldn’t stop thinking about the story after I finished. This is a powerful reminder of the strength of women and the sacrifices that often go unnoticed in history. Five stars, but also a formal complaint from my feelings.",1,"Reviewed in the United States on July 10, 2026"
customer_review-R2D3TBY6JHRBIG,B00NY8OTR0,The Nightingale: A Novel,Sienna,5.0,highly recommend,"This book started off slow. It was a little hard to get through some of the beginning chapters, but it all comes together so nicely at the end. It really shines a light on how tough times were during the war. If only kids today could know how good they have it! I highly recommend this book.",1,"Reviewed in the United States on September 2, 2026"
customer_review-R2HP41FLWVZSTJ,B00NY8OTR0,The Nightingale: A Novel,Rebecca,5.0,Nightingale Review,"My heart is full of emotions after finishing this book. I want to start by saying, this isn't the typical book I read but, a good friend said she was going to read it and started a group for it. I hesitated at first but, her words kept lingering with me.... Enjoy the journey.... I am so glad I did! Such a good read and filled with every emotion also. It made me feel as if I was on the journey with each of these characters and can't wait to watch the movie and feel all of these emotions again ❤️",1,"Reviewed in the United States on August 7, 2026"
customer_review-RTVHXNNNL0CJP,B00NY8OTR0,The Nightingale: A Novel,Renee,5.0,"Beautiful to look at, beautiful to read","I got this book as a gift for my mother. She really likes the story and it's supposed to be made into a movie. That's not what's so special though. The actual book is gorgeous. It also comes with a bookmark so you won't lose your page. Even when you're not reading, it is beautiful just sitting in the table. Definitely spend the extra bucks if you are gifting it",1,"Reviewed in the United States on August 14, 2026"
customer_review-R2GFBFNP5UKMXD,B00NY8OTR0,The Nightingale: A Novel,Jaime,5.0,Buena!,"The Nightingale fue una lectura que realmente disfruté y que me conmovió. Aunque el comienzo me pareció un poco lento, después de los primeros capítulos la historia tomó fuerza y simplemente no pude soltar el libro. Es una excelente novela de ficción histórica, con personajes complejos e interesantes que logran transmitir el impacto humano de la Segunda Guerra Mundial desde una perspectiva muy íntima. La narrativa consigue equilibrar muy bien el contexto histórico con las emociones, haciendo que uno se involucre profundamente con la historia de las protagonistas. Sin duda, es uno de esos libros que permanecen en la memoria mucho tiempo después de haber terminado la última página. Muy recomendado para quienes disfrutan la ficción histórica con una sólida base histórica y una historia profundamente humana.",1,"Reviewed in the United States on July 15, 2026"
customer_review-R33QTQLE9F9XJX,B00NY8OTR0,The Nightingale: A Novel,Dianna Torrez,5.0,Be ready to feel emotions,The book made me proud of these women and all characters. To think of the heroic moments and the danger at every moment kept me turning the page. To add a simple love story was amazing and not overdone. Bravo on the writing of this story.,1,"Reviewed in the United States on August 22, 2026"
customer_review-R2GSM6OSQEY16D,B00NY8OTR0,The Nightingale: A Novel,Kristi Thomas,5.0,a favorite of the year,This was a incredible book I’m so happy I read it this is definitely one that will stick with me for years to come this is not usually the genre that I read but I’m so glad I did what a powerful moving book six stars ⭐️⭐️⭐️⭐️⭐️⭐️,1,"Reviewed in the United States on August 22, 2026"
customer_review-R3KS0V5EZ57DPN,B00NY8OTR0,The Nightingale: A Novel,Amazon Customer,5.0,Amazing Read,Such a sweet novel. Tears flowing hard at the end of the book. Beautifully written. Loved the ending. Excited to read more from this author.,1,"Reviewed in the United States on September 2, 2026"
customer_review-R2FO3EBDFG6ITL,B00NY8OTR0,The Nightingale: A Novel,Jennifer,5.0,incredible storytelling,"I couldn’t put this book down!  My emotions ran the whole gamut and I felt every high and every low!  Kristin Hannah does a fantastic job keeping historical facts a part of the fiction story, Highly recommend this book.",1,"Reviewed in the United States on August 23, 2026"
customer_review-R23CEQFQBHV8SF,B00NY8OTR0,The Nightingale: A Novel,Tracy,5.0,Resistance & Resilience to Fascism,"Historical non-fiction is usually my favorite genre.  However, I couldn’t put The Nightingale down.  I gained an insight into the lives of the French Resistance as well as the lives of ordinary French citizens during the Nazi occupation.  The horror of the deportation of French Jewish citizens was heart wrenching.  The Nightingale is an excellent and emotional story about life and resilience under an authoritarian regime.",1,"Reviewed in the United States on August 8, 2026"
customer_review-R6K3DDTZCRT80,B00NY8OTR0,The Nightingale: A Novel,Lori S,5.0,Brilliant,"Such a wonderful story. Built on World War Two history. Characters you become interested in and care about almost from page one! That is really special. Very realistic, is one of the things I enjoyed most!",1,"Reviewed in the United States on August 24, 2026"
customer_review-RR2W1UWTHKYTS,B00NY8OTR0,The Nightingale: A Novel,GIDGETT,5.0,wonderful,"A book you couldn’t put down but never wanted  it to end. Touching, heartbreaking, happiness Made you actually feel the emotions as you read",1,"Reviewed in the United States on August 29, 2026"
customer_review-R3RS3IIPA7RG4E,B00NY8OTR0,The Nightingale: A Novel,Syvanna Bryson,5.0,six star read.,"I don’t even have words. Well, I have a lot of words but none that do this book justice. I’ve wiped my eyes through many parts of this book. From the very first chapter the heart of a mother and wife is pricked with a scary version of reality for the main character. This narration of the war and Nazi Germany and France being occupied. It is hard to read because of the truth and the real pain that is tangible within the story. It is important to read nonetheless. Don’t skip this one.",1,"Reviewed in the United States on July 25, 2026"
customer_review-R2J0DGOZ3HZ6B3,B00NY8OTR0,The Nightingale: A Novel,Jackie Dennington,5.0,"Sisters surviving World War II, together, and separately. Incredible storytelling!","Incredible storytelling. So many rich characters, how they all intertwined, and how they were part of the Resistance in France during WW II. Well worth the tears that came at the end of this novel.",1,"Reviewed in the United States on August 22, 2026"
customer_review-R3UV18CW3EE34Z,B00NY8OTR0,The Nightingale: A Novel,Mrs. Baxter,5.0,tragically beautiful,This may be the most difficult book I have ever read. It is tragic and made me feel so many emotions for the sisters. I know all of this stuff happened for real and that made it even sadder. I’m glad it had a mostly happy ending.,1,"Reviewed in the United States on August 14, 2026"
customer_review-R3OCDMRX6J4Z7X,B00NY8OTR0,The Nightingale: A Novel,Susan W.,5.0,Historical masterpiece,Thanks for the insight into these characters who represented remarkable heroes. This is a story more people to read and made aware of.,1,"Reviewed in the United States on August 27, 2026"
customer_review-R2QA34HEDN3VRD,B00NY8OTR0,The Nightingale: A Novel,Terri Day,5.0,spellbinding!,"I could not stop reading!  This is a masterfully written story about the German occupation of France during WWII and the people who risked everything to help others.  Although the characters are fictional, I am sure the author scrupulously reviewed hundreds of WWII survivors’ testimonies to write characters and events that seemed so real.  This book challenged me to think about what I would have done in those times and made me marvel at those who had the strength to survive through so much suffering and loss.",1,"Reviewed in the United States on July 22, 2026"
customer_review-R31G89VIKG54FE,B00NY8OTR0,The Nightingale: A Novel,Jeanette,5.0,Great author,My first Kristin Hannah book and I am a fan now. This was a wonderful read and highly recommend reading it before the movie they're making comes out next year. I'm on my third book by her now and look forward to reading more.,1,"Reviewed in the United States on August 13, 2026"
customer_review-R2GKQZE54JGZ9J,B00NY8OTR0,The Nightingale: A Novel,S. Austin,5.0,absolutely amazing!,I just finished it and I wish I could talk to someone about it. I don’t even have words it was so awesome.,1,"Reviewed in the United States on August 25, 2026"
customer_review-R7MLBSUV6BQ79,B00NY8OTR0,The Nightingale: A Novel,Amazon Customer,5.0,Powerful,After the first few chapters I thought the book was good but nothing special.  I was wrong.  I have never felt so emotional while reading a book before. This one will stay with me.,1,"Reviewed in the United States on August 15, 2026"
customer_review-REMRSWMSRK7QT,B00NY8OTR0,The Nightingale: A Novel,RUDY RUDOLPH,5.0,feel like crying?,"Read this book or not but if you decide to embark on this story have some tissues near by. Heart wrenching, couldn’t put it down.",1,"Reviewed in the United States on August 21, 2026"
customer_review-R2AHF69A8RMXKX,B00NY8OTR0,The Nightingale: A Novel,teccs,5.0,Deeply moving,"To my delight I became emotionally envolved in this deeply moving story. So much so that although I  rarely cry, this book made me cry.",1,"Reviewed in the United States on August 19, 2026"
customer_review-R1TWFEOZZD0M6L,B00NY8OTR0,The Nightingale: A Novel,Carole Duff,4.0,Historical fiction vividly portraying occupied France during WWII.,"Historical fiction vividly portraying the experience of surviving in occupied France during WWII. Initially, I struggled to maintain interest in the story because the characters seemed one dimensional. But as the novel progressed, narrative arcs were revealed. A tear-jerker ending, great for a Hollywood movie, and a bit too tidy.",1,"Reviewed in the United States on August 17, 2026"
customer_review-RTATV1YW2RJSD,B00NY8OTR0,The Nightingale: A Novel,Bee Snyder,5.0,A Collectible,A truly extraordinary story -- one that should reside on every book collectors shelf. I waited to long to read it!,1,"Reviewed in the United States on August 21, 2026"
customer_review-R1PXU9ZRHECITN,B00NY8OTR0,The Nightingale: A Novel,mjzke4,5.0,Amazing!,I loved this book. It was a realistic dive into war and what war really means. It shows the Nazis as they really were...and the suffering they inflicted on others. Well worth the read!,1,"Reviewed in the United States on August 9, 2026"
customer_review-R15DM4NYHSE48I,B00NY8OTR0,The Nightingale: A Novel,JC Reads Slowly,5.0,Beautiful storytelling,"If your primary hook for a good novel is character development and connection, this will be a lovely read for you. You become invested in these people and as you follow in their footsteps, grow to care for them and their struggles. A great story and way to learn about the occupation of France.",1,"Reviewed in the United States on July 30, 2026"
customer_review-R3FQ9HTK42HKN,B00NY8OTR0,The Nightingale: A Novel,A. Customer,5.0,Well written and engrossing storyline,"First time I ever read anything from this author.  Purchased it because more than one person recommended and gave me a good outline of the story as well as their enthusiasm for it.  It is a fantastic read and very engrossing that you don't want to put it down.  It is a long book at over 600 pages, but so well written with interesting characters, still  definitely recommend it.",1,"Reviewed in the United States on June 9, 2026"
customer_review-R5IA7V9P2DK7I,B00NY8OTR0,The Nightingale: A Novel,Rhonda,5.0,My New Favorite Book!,"This has become my new favorite book! Kristin Hannah has a way of making you feel like you’re right there with the characters. The story is beautifully written, emotional, and impossible to put down. I laughed, teared-up, and found myself thinking about the characters long after I finished the last page. It’s a powerful story of love, sacrifice, courage, and resilience. If you’re looking for a book that will stay with you, this is definitely one to read. Highly recommend!",1,"Reviewed in the United States on June 26, 2026"
customer_review-RMY0TUEWMO5GE,B00NY8OTR0,The Nightingale: A Novel,Kharisma Freeman,5.0,The first line is everything…,"The Nightingale by Kristin Hannah is, without a doubt, an absolute 5-star read for me. While many World War II novels focus on the battlefield, the perspective in this book is everything. Seeing the story unfold through the lens of feminine heroism and the sheer fortitude it took for women to survive an impossible situation is simply chef's kiss. Hannah brilliantly grounds the sprawling chaos of the occupation in the intimate, fractured relationship between two sisters, Vianne and Isabelle. Their distinct paths—one of quiet, terrifying defiance to protect her family, and the other of fiery, adrenaline-fueled rebellion in the French Resistance—highlight the moral complexities and impossible choices of wartime survival. This book took me on a complete emotional journey. I cried, I smiled, and most importantly, I learned. It is a sweeping, heartbreaking, and ultimately triumphant exploration of resilience, sisterhood, and the quiet heroism of the women left behind. I highly recommend this book.",1,"Reviewed in the United States on June 5, 2026"
customer_review-RWRT3L43ALS5X,B00NY8OTR0,The Nightingale: A Novel,Megan,4.0,From Microaggressions to Genocide: A Story That Still Matters,"This book was slow to start but wow it really picked up and becomes so tragic and moving and and gut wrenching. It made me think of parallels in our world today in how the book started with small micro aggressions against Jews and how it progressed into a genocide. Hate is the root of all evils and I cannot fathom how similar things are happening in our world today. History repeats itself and when will we learn??? This book is also proof that women are the backbone of all good in our society and time and time again are carrying the weight of the world on their shoulders without ever mentioning a word. Wow. Highly recommend this book. On another note the language could be quite repetitive at times and a lot of the same words were used over and over again. Once you look past that, it's a great book overall.",1,"Reviewed in the United States on June 22, 2026"
customer_review-R24PQ453I8OS2P,B00NY8OTR0,The Nightingale: A Novel,eva a,5.0,The Women of the French Resistance,"A moving tribute to the women of the Resistance who dared to lose everything to save Jewish children and downed Allied airmen in WWIII Nazi-Occupied France. This novel begins gorgeously: ""If I have learned anything in this long life of mine, it is this: in love we find out who we want to be; in war we find out who we are. Today's young people want to know everything about everyone. They think talking about a problem will solve it. I come from a quieter generation. We understand the value of forgetting; the lure of reinvention."" Some reviewers here have delved into the storyline with some wonderfully evocative summaries, which you can read to get a real sense of what this book is about. Others have preferred to structure their review more traditionally, in a critique, which I will also endeavor to do. This book is so fabulously rich in its narrative, its characters and its subject matter. It is no easy read, in the sense that because the author is so very adept at bringing the setting and characters to us (the backdrop being Occupied France during the horrors of the Nazi occupation of WWII) all but the most insensitive readers will feel the harrowing pain of the situation down to their bones. There is the physical pain of the privation of an entire people--French citizens--particularly women and children. There is the fragility yet incredibly enduring strength of very many different kinds of love, and the destitution of lost or fragmented love. And perhaps most of all, there is the emotional agony of choices made, and those that are not made. And as we discover, sometimes a seemingly simple decision takes on monstrous enormity while some really huge choices are often more easily made. So often it is easier to act when the situation is black and white, rather than so many shades of grey. This story may in essence be about two young women and their own reactions to the occupation of France, but it is most of all the story of the immeasurable bravery of the real-life French people, so many of them women, who took a stand against the Nazis and saved Jewish children and downed Allied airmen who bombed the Nazi occupation and eventually forced Hitler's retreat, surrender, and cowardly suicide. The central question the reader is confronted with time and again is: ""could I, would I dare to do even a fraction of what these incredible women were able to do?"" Can you love your country enough, and believe against all seeming odds in her ultimate survival, to risk your life and the lives of your friends to bring these downed Allied airmen to a distant safety that they may continue the fight? Can you love your child so much that you risk everything to try and ensure she does not grow up in a place, among a people, in which no neighbor or friend will even try to save a Jewish child? The two sisters, Vianne and Isabelle, go on very different journeys to find their way to the Resistance: the younger, Isabelle, is described as impetuous and from the beginning has a remarkable will and need to fight on the behalf of the Free French--but how, and what can she do as a woman of the time? Vianne is drawn into the Resistence much more slowly, unwillingly (and for good reason; she is protecting her daughter), but is ultimately just as courageous as her sister precisely because of the circumstances that are part of her life. I cannot say enough about how thoroughly well developed and believable each character is (and I include here not only Vianne and Isabelle), and how much you come to care for them. Like several other reviewers, I read this story in one sitting, riveted and unable to put the book down. This book is fiction, and yet here we see the beating heart of history; the true stories of the French Resistance. It is an incredible testament to the skill of this author that the reader can hear not only the fictional characters distinctive voices, but the many voices from the journals and accounts she used to construct this novel. This book will undoubtedly make you cry at times, but the journey through this most painful of historic times to see these triumphs is so well worth it.",1,"Reviewed in the United States on April 9, 2015"
customer_review-R2DH5YLXMD18YB,B00NY8OTR0,The Nightingale: A Novel,FL Girl!,5.0,LOVE this story,"I enjoyed the novel because the characters feel realistic and the story is both heartbreaking and inspiring. Kristin Hannah does a great job showing the effects of war on ordinary people, especially women. Overall, The Nightingale is a moving and memorable book that I would recommend to anyone who enjoys historical fiction and emotional stories. Plus this book is beautiful in person.",1,"Reviewed in the United States on August 31, 2026"
customer_review-R2PXJPJYSMM6SB,B00NY8OTR0,The Nightingale: A Novel,JBenoit,5.0,Epic and powerful story of survival and strength,"‘In love we find out who we want to be; in war we find out who we are.’ Wow… what a completely epic and powerful story this book was! This is a book that is subtle in its brilliance, it’s one of those books that gets even better the more you sit and think about it. I’m still kind of in awe as I sit here and reflect back on the sheer magnitude of everything that happened over the course of this book. This isn’t the type of book I typically read but I’ve heard so many people talking about it and with nearly 14,000 5-star reviews, how could I not check it out? I’m very glad I did because it was such a moving experience and it really makes you reflect on your own life and certainly will make you thankful for the freedoms we enjoy each day. It wasn’t over the top or gratuitous but it was a very real and honest portrait of life for women in France during WWII and the journey of two sisters as they set out on two very different paths towards survival and freedom in this horrific era. The story centers around two sisters, Vianne Mauriac and Isabelle Rossingol. Vianne, the older and more responsible of the two is living a peaceful and happy life with her husband and daughter in the French countryside. At the threat of impending war, her life is upended when her husband, Antoine, is sent off the fight for France. As Germany begins to occupy France, Vianne is forced to learn how to survive in these new times and protect her young daughter, Sophie. Meanwhile, Isabelle, the younger more rebellious sister has spent much of her childhood being bounced from one boarding school to the next. After the death of their mother when she was just 4, Isabelle has been largely abandoned by her sister and their father. Neither one knowing how to handle the rambunctious girl. As the war starts, Isabelle is not content to sit back and watch as her beloved city of Paris is overtaken by the enemy. Longing to make a difference in the war, Isabelle makes some shocking choices that will forever alter the trajectory of her life. “Tell my sister I asked about her. We parted badly.” He smiled. “I am constantly arguing with my brother, even in war. In the end, we’re brothers.” Vianne and Isabelle’s war-time experience was vastly different, but I was fascinated and inspired by each. Their situations and choices, combined with their tumultuous history, was the source of much conflict between the two. But I loved that when push came to shove, they were still sisters and that’s a bond that is pretty hard to break. I loved seeing how their paths would intersect over the course of the book, even when it was heartbreaking. As I read, I found myself waiting for the time when they would cross paths again. Their relationship was so complicated and well written, I was 100% invested in each of their journeys as well as the evolution of their relationship with each other. “Kiss me,” she whispered. “Make me forget.” “It’s not forgetting we need, Vianne,” he said, leaning down to kiss her. “It’s remembering.” I found myself relating with Vianne on many levels. I can’t imagine having to live what she lived through, but I could picture myself making some of the same decisions she did. She was cautious and was one to try to fly under the radar in order to not draw attention to herself or her daughter. She did what she had to in order to survive but she wasn’t one to take unnecessary risks. There were few exceptions to this rule as time goes on, however, and I was so proud of some of the things she was able to do. Of course my heart also broke time and again for the things she had to endure or do. She was certainly a hero in her own right for the part she played in the war, and I think she deserved just as much recognition as her sister. And both of them deserved as much recognition as the men on the front lines. I was fascinated by all of the complicated relationship dynamics at play with her and the various men in her life, from Antoine, to Beck to her father and Von Richter. It was all so well done, I know I’m not doing any of it justice here! “I hope you never know how fragile you are, Isabelle.” “I’m not fragile,” she said. The smile he gave her was barely one at all. “We are all fragile, Isabelle. It’s the thing we learn in war.” We may all be fragile, but Isabelle did not let that stop her or hold her back from setting out to make a difference in the war! She was a fighter and pretty fearless. Many of her decisions gave me anxiety but I also had huge respect for her for all that did was doing and the risks she took to try to free her country. She may have been impulsive and reckless a lot of the time but her passion and love for her country radiated from the pages of the book, I could feel it in my soul. Her relationship with Gaetan was heartbreaking and beautiful all at the same time. It really captures the risks of giving your heart to someone in a time of war. As I said, her journey was very different from her sister’s but her experiences were equally (if not more) horrific as her sister’s. But it was her strength and her will to survive that captured my heart and inspired me throughout the entire story! I struggled with how I was going to review this book, and I know that I haven’t done a great job of capturing the depth and impact of this book. It’s really one that you have to experience for yourself. It’s painful and heartbreaking at times but it’s also inspiring and uplifting. While this is a work of fiction, it’s hard to think that people actually had to live through this during the actual war. I can’t even imagine, but like I said earlier, it’ll definitely make you thankful for the lives we have now. This book deals with loss, hardships and personal and human atrocities but it’s in the message of survival and redemption where it truly shines. I loved how it all comes together at the end, it’ll really hit you right in the heart! It was just perfectly done.  I really enjoyed this book and would highly recommend it for anyone looking for a story with an epic feel that features very real relationships and celebrates the strength and resiliency of the seldom talked about heroes of the war, the women! “It’s hard to forget,” she said quietly. “And I’ll never forgive.” “But love has to be stronger than hate, or there is no future for us.”",1,"Reviewed in the United States on December 14, 2015"
customer_review-R5KVLK3LN0TPT,B00NY8OTR0,The Nightingale: A Novel,JJOSELLIN,5.0,No loose ends,"Emotional roller coaster, happy, anger, sadness, frustration. An absolutely well written book. Everyone’s life perspective through struggles, challenges, and love. No loose ends, the ending couldn’t have been better.",1,"Reviewed in the United States on August 28, 2026"
customer_review-R1FT7EM8XAXOLK,B00NY8OTR0,The Nightingale: A Novel,TB52,4.0,A Beautifully Written Masterpiece That Felt Too Long for Me,"Wow. What a masterpiece. But I also have very mixed feelings about this book. This is my personal and very honest opinion about all the hype surrounding this novel. I listened to this book in audio format, and at 18 hours long, it was definitely a commitment. The narrator was excellent and kept the story moving beautifully throughout the entire audiobook experience. At times, I felt like I was listening to a movie script rather than a novel. The book is incredibly detailed, cinematic, and sometimes extremely disturbing. While I can absolutely appreciate the amount of research, creativity, and craftsmanship that went into this work, I also found it painfully long because of the endless details. More than once, I caught myself desperately wanting the book to be over. This was my first historical fiction novel, so I do not feel qualified to judge the genre itself. However, one thing is undeniable: Kristin Hannah is an exceptionally gifted writer. The quality of the writing is top-notch. You can feel the professionalism, the talent, and the care she poured into every page. It truly reads like a beautifully crafted work of art. That said, I personally struggled to emotionally connect with the characters. Many readers say they cried throughout this novel, and I completely understand why. Unfortunately, that was not my experience. Instead of feeling emotionally attached, I mostly felt disturbed, emotionally drained, and weighed down by the darkness of the story. The sadness came more from the heavy subject matter than from any connection I felt with the characters themselves. I honestly think I would have enjoyed this story just as much, or maybe even more, as a motion picture. The cinematic quality of the writing is undeniable, and I can already imagine the upcoming adaptation being absolutely Oscar-worthy. Watching the story unfold visually might have been easier for me than spending 18 long hours immersed in such a heavy atmosphere. So how do I rate this book? If I were rating only the quality of the writing, the research, and the incredible craftsmanship behind this novel, it would absolutely deserve 5 stars. If I were rating my personal reading experience, including the length, the emotional heaviness, and my lack of connection to the characters, then 4 stars feels right. In the end, I am giving The Nightingale a solid ⭐⭐⭐⭐. Despite my mixed feelings, I absolutely understand the hype and why so many readers consider this book a masterpiece. I will definitely explore more of Kristin Hannah’s work in the future, although I think I will need to alternate her books with lighter reads because her stories seem emotionally intense and deeply heavy. I went into this novel expecting a 5-star read, but emotionally it did not fully work for me the way I had hoped. Still, I respect and admire the brilliance behind it. Check the trigger warnings before reading, and if you enjoy emotional historical fiction, definitely give it a try. Or, if you prefer, save yourself the 18 hours and wait for the movie adaptation coming to theaters soon!",1,"Reviewed in the United States on May 28, 2026"
customer_review-R3QZ8PLWYHHXX0,B00NY8OTR0,The Nightingale: A Novel,zts,4.0,French Women in WWII,"POSITIVE: A decent novel by Hannah, featuring fairly believable characters and decent atmospherics in this historical (WWII) fiction novel. NEUTRAL: An improved 2025 (call it the Deluxe Ed.) the 10th Anniversary hardcover edition with an attractive dust jacket and built-in bookmarking ribbon, and more by St. Martin’s Press. 440 pages. Original 2015; the anniversary ed. 2025. (POSSIBLY) NEGATIVE: - Possibly a great layer of authenticity was lost at the point when Hannah decided to place the novel story in France (instead of Belgium). (The character of Isabelle Rossignol is based on Andrée de Jongh, a Belgian woman who helped Allied pilots escape from Nazi territory). - The story is slightly on the melodramatic side. - Thematically similar to the Suite Francaise book (especially the first part of the Hannah’s book and the first part of the Suite Francaise movie. On the other side, the two books are more different. - Some pacing issues in the second part of the book–-to provide more of a focused intensity, the book should have been about 100 pages shorter (rather than unintentionally “watering down” the story). OVERALL: 3.5/5. Like a well-trained professional diver Hannah can reach any emotional depth of her story characters and situations at will. While in some parts Hannah's prose may appear as average or just slightly above the average, the well-developed and exercised extreme emotional pull and powerful themes in her work seems to create a profound connection with many readers.",1,"Reviewed in the United States on August 24, 2026"
customer_review-RIQKGYVCJ160D,B00NY8OTR0,The Nightingale: A Novel,Amazon Customer,5.0,"Beautifully written, heartbreakingly real","How lovely and delicately Kristin Hannah tells the story of two heroic sisters in France during that horrific war.  With her writing, she takes us to that time beautifully building visions of those times; the cities and countrysides along with the emotion and desperate intensity of the war.  How it ravaged everything in its path.  Thank you, Kristin Hannah for this incredible book.  I am a better soul for having read it.  And as a woman am healed by your willingness and determination to write of the deep compassion and determination to embrace the good that resides in each of us.",1,"Reviewed in the United States on September 1, 2026"
