review_id,asin,reviewer_name,rating,title,body,verified_purchase,review_date
customer_review-R15DM4NYHSE48I,B00NY8OTR0,JC Reads Slowly,5.0,Beautiful storytelling,"If your primary hook for a good novel is character development and connection, this will be a lovely read for you. You become invested in these people and as you follow in their footsteps, grow to care for them and their struggles. A great story and way to learn about the occupation of France.",1,"Reviewed in the United States on July 30, 2026"
customer_review-RD9AXCBXAJPWB,B00NY8OTR0,Ruthanne,5.0,outstanding read,"Wow, what a wonderful story of WWII and these courageous people of France. Their horrific existence for all those years was eye opening.",1,"Reviewed in the United States on August 16, 2026"
customer_review-R2FYHKB50T18LN,B00NY8OTR0,Amazon Customer,5.0,So good,"I've read a lot of WW2 historical fiction, and I think this is the first book that felt realistic, like I was reading a biography. It was hard to read some parts, just because of the gravity of what was happening, but that was life then. I love this book.",1,"Reviewed in the United States on July 30, 2026"
customer_review-R38EVWLTKRHAN5,B00NY8OTR0,Cynthia J Hadlock,5.0,Great Book,Probably my favorite Kristin Hannah novels. This was my 2nd purchase of this one. I loaned 1st copy and never got it back. It's a keeper.  Really well written. Hard to put it down,1,"Reviewed in the United States on August 6, 2026"
customer_review-R1VKYGACW2LJXW,B00NY8OTR0,Sharon,5.0,Read,"Whenever you read a book about WW2 it is mostly from the point of view of the people in the concentration camps, which don't get me wrong those are important stories to tell and remember, but this is about the people who were the silent heros. The people who risked their lives to help others and their stories deserve to be told and remembered as well. Kristin Hannah did a great job in bringing these stories to light.",1,"Reviewed in the United States on July 14, 2026"
customer_review-R120JLYRAXDNIG,B00NY8OTR0,nitsirk91,5.0,Beautiful book,"This volume is beautiful.  The decorated edges, designed cover and end papers with a special dust cover make a great book even better.  The story of courage on many levels during war is exquisitely told with memorable characters and a backdrop that is familiar but still offers room to learn another perspective.",1,"Reviewed in the United States on July 26, 2026"
customer_review-R305LYP4FA0XI1,B00NY8OTR0,Tracie Moore,5.0,nightingale is a phenomenal book,This book was excellent! I could not read it fast enough. It had me hooked from the very first chapter.,1,"Reviewed in the United States on August 14, 2026"
customer_review-R3KI6U6ZQPLJTP,B00NY8OTR0,Jennifer Thompson-Thalasinos,5.0,You won’t want to put it down…,"I decided to read this book because a friend recommended it to me. Going into a book on WWII after reading classics like The Diary of Anne Frank, and contemporary books like The Lilac Girls, I know this can be very tough subject matter. I’m not going to lie, it is. But this book, that puts you in France during the war, immerses you in the setting and the characters. Two sisters find themselves on two very different paths during the war. One is trying to survive, the other is helping the Allies. It’s the type of book you can’t put down. I read it in less than 12 hours (with a break to go to sleep). TW: SA, starvation, blood",1,"Reviewed in the United States on June 24, 2026"
customer_review-R27FHHC0VNOY5Z,B00NY8OTR0,Ashley Burrow,5.0,Beautiful ❤️,"The Nightingale is a beautiful and tragic story that stayed with me long after I finished it. Set during one of the darkest periods in history, it is ultimately a story of resilience, courage, and the strength of ordinary people facing extraordinary circumstances. The women of the resistance were especially inspiring. Their bravery, sacrifices, and determination in the face of unimaginable danger made this book both powerful and deeply moving. At the same time, the story is heartbreaking, reminding us of the tremendous cost of war and the lasting impact it has on families and communities. What truly sets this novel apart is the writing. Kristin Hannah's words often read like poetry—beautiful, emotional, and vivid. She captures both the horrors of war and the enduring power of hope with remarkable grace. This is one of those rare books that manages to be inspiring and devastating at the same time. A moving tribute to courage, love, and survival that I would highly recommend.",1,"Reviewed in the United States on June 9, 2026"
customer_review-R3V0UZBXBTSA4G,B00NY8OTR0,Rhiannon Taylor,5.0,"Great book, great author… you can’t go wrong with Hannah",What a novel… this author is phenomenal,1,"Reviewed in the United States on August 17, 2026"
customer_review-R3645LKPWIUZUF,B00NY8OTR0,Element of Thought,4.0,good book,It would have gotten a five stars review but for the confusing ending that referred to a 57 yo as a “young man” and other references that suddenly made the book feel like it was hurriedly written to end it.,1,"Reviewed in the United States on July 31, 2026"
customer_review-R2EWQTXVE2JUES,B00NY8OTR0,KKrisG,5.0,My favorite book,Absolutely amazing book…,1,"Reviewed in the United States on August 20, 2026"
customer_review-R90CMJBC8YIGB,B00NY8OTR0,Carol Hensley,5.0,"A remarkable  love story from Kristin Hannah, ""The Nightingale""","I chose this rating because I couldn't give the book a ten.  Sounds ridiculous , however, this book is probably one of the four historical fiction novels that I will read again.  Having said that, I probably will not read it again, since this is one of the two books I've read that evoked most every emotion I could feel, sometimes seemingly all at once.  The hate and ugliness that can sometimes take over our lives, for reasons we can't even comprehend, can only be challenged with boldness and love.  I came to this book after reading ""The Milliner's Secret,"" (also a book  I would recommend), though I still am waiting to read its precursor, ""The Dress Thief."" I didn't feel I was coming in at the second chapter with ""The Milliner's Secret,"" so, I may give my heart and mind time to digest  ""The Nightingale"" more fully, and read a good fluffy, senseless cozy mystery next. Both of my parents were WWII veterans, my Dad a Navy Signalman in the Atlantic and down to Africa, my Mom, Army Nurse Corps, in the European Theater. She felt strongly that Jesus had called her to be a nurse, to help ease the suffering in the world, and at the same time, to be able to pray for the patients and witness if called to, to anyone who didn't have Jesus as their Saviour. She served in Belgium as an OR/Scrub Nurse, during the Battle of the Bulge (I jokingly understand why my parents lived in their home for 50 years, since  the front line of battle could change daily, and this was before all of the modern battlefield medical equipment that now exists. I can't imagine trying to maintain a sterile environment as many times as they had to pick up and move back and forth). After the Nazis abandoned the concentration camps, she was one of many who attended to the survivors.  Growing up, we knew where Mom had been, and at the appropriate time, we learned in school and Church about Hitler's attempted genocide of the Jewish people, but Mom had never been able to speak about it. There were times when she was talking about the good things, like going to London for a few days between Christmas and New Year's, and as animated as she would be for a few minutes, talking about silly things that happened, she would stop mid-sentence and sigh, or mumble something and then sigh, but would always end up saying something like, ""but that was all another time.""  It wasn't until she was approaching her 80's. going on 57 years of  keeping the majority of her experiences still locked away in her heart and mind, that she chose to speak about it for a few minutes at a time. She wanted to impress upon whomever she was speaking with how horrific the war was, but that the camps were a level of evil that she knew made all of Heaven weep. It seemed that when she spoke about this experience, she was trying to process it in her own mind., still stuck back in Europe, trying to understand for herself how any man or woman could do such vile things to another human. Ms. Hannah's skill as a narrator is flawless. She took me to Paris, and through her eyes, I felt I was experiencing everything that Isabelle and Vianne were experiencing. I felt the anger and the despair and the hopelessness that they felt. But I also felt their courage and boldness in trying to live with an oppressive, hateful, state-sponsored terrorist ideology. They decided not to exist, but to live, and I was with them through every page of their fighting against the machine. You begin to think  there might be a ""Wow"" moment, but you aren't as concerned with that as you are with the hopeful survival of the sisters and those they love. When the ""Wow"" comes, I was sad, surprised and joyous in that bittersweet moment.  And the post-wow has its own wows. You will understand when you get there. I will now be a reader of whatever Kristin Hannah writes. When you find an author who can take you and make you feel the experiences, he or she is now a treasure that you have no desire to keep to yourself. You want anyone and everyone who should read their works to read them. I am thankful that Ms. Hannah wrote this book, and I hope that it will not be made into a movie. The chances of someone messing the story up are always there, and that would be a great disappointment. I would not change a word that was written, even though when I read some of those words, I could feel the heartbreak and despair as if it were my own. That is the hallmark of a gifted author. Thank you, Ms. Hannah. It was wonderful.",1,"Reviewed in the United States on January 25, 2017"
customer_review-R3SRZZQQ9ZMAVU,B00NY8OTR0,Josefina Capera,5.0,"It’s powerful, emotional, heartbreaking, and unforgettable.","⭐️⭐️⭐️⭐️⭐️ Book Review: The Nightingale by Kristin Hannah This book… completely wrecked me in the best way. It’s powerful, emotional, heartbreaking, and unforgettable. I went in knowing it was about two sisters during WWII, but I had no idea how deeply it would affect me. From the start, I felt connected to Isabelle. If I had lived during that time, I believe I would’ve been like her — strong-willed, brave, and unwilling to stay silent in the face of injustice. Her courage, even when she didn’t know exactly how to help, made me admire her so much. Meanwhile, Vianne… whew. She frustrated me so much at times. Especially early on — how quickly she accepted help from the Nazis, how she believed the worst about Isabelle, and how distant she was from her sister who had already been pushed aside her entire life. There were moments I really wanted to shake her. But I also recognized she was in survival mode, trying to protect her daughter while her husband was missing. As the story progressed, I was amazed at how different their experiences were — like they were living in two completely separate worlds, yet both suffering in deeply personal ways. Isabelle’s involvement with the Resistance was inspiring, especially when she successfully led airmen over the Pyrenees. That 24th trip? Unreal. And I was so happy when she and Gaëtan finally reunited. Their love gave me something to hold on to amid all the heartbreak. Vianne’s growth was slower, but she got there. I admired her when she began helping Jewish children. It was risky, and the stakes were terrifying. The scenes involving Sarah and Rachel left me in tears — and Vianne’s assault by the German officer was gut-wrenching. Still, she found a way to fight back in her own way, and I respect that. There were so many emotional punches — Isabelle’s father sacrificing himself to save her… Isabelle’s time in the concentration camp and the horrors she endured… and then, the final chapter. I sobbed through it. Vianne in Paris, speaking about her sister and father, surrounded by the very people Isabelle helped save. The fact that Gaëtan named his daughter after Isabelle — and that moment with Ari recognizing Vianne and thanking her and Sophie — it was almost too much. And then… Isabelle dying in Gaëtan’s arms. 💔 I wanted her to survive, to be the one still alive in the present-day chapters. But that ending, while devastating, felt fitting for who she was — selfless, courageous, and full of love. This book broke my heart and filled it back up, again and again. It reminded me of the forgotten stories of women in war — the quiet bravery, the sacrifices, the resistance, the survival. I truly cannot wait for the movie adaptation in 2027. If they capture even half of this book’s emotion, it’ll be incredible.",1,"Reviewed in the United States on July 28, 2025"
customer_review-RGTQIEJLLON2L,B00NY8OTR0,Montana,5.0,Devastatingly Beautiful,What a great read! This book is full of nonstop twists and turns. Beautifully written and heart breaking all at once. 10/10 read.,1,"Reviewed in the United States on August 3, 2026"
customer_review-RQUDVUBN8GE6V,B00NY8OTR0,Nani,5.0,Beautiful and emotional,I was not ready for the emotional damage. This was my first read from this author. Oh my goodness. This book was so beautifully written and so heartbreaking. I couldn’t stop sobbing for three chapters. The end broke me and gave me some peace. This one is a top favorite. Where do I go from here?,1,"Reviewed in the United States on July 15, 2026"
customer_review-R8RO41Q4XRVCN,B00NY8OTR0,Rosana,5.0,A must read,One of the best books I've read this year.,1,"Reviewed in the United States on August 11, 2026"
customer_review-R3B2U35D5RWB6H,B00NY8OTR0,Kindle Customer,5.0,Wonderful,I love historical books. This book is amazing. Everyone should read it. May we never forget all of the brave men and women. And those who lost their lives.,1,"Reviewed in the United States on July 27, 2026"
customer_review-R2SB0UQ2YJPCWL,B00NY8OTR0,Kindle Customer,5.0,amazing read,Highly recommend this book. Great story of two very different sisters who survived World War II in their own ways,1,"Reviewed in the United States on August 2, 2026"
customer_review-R12ITHN7BAMQQ9,B00NY8OTR0,Phyllis Britt,5.0,The Nightingale,"Loved this book, lots of history and suspense! True facts related to what happened during the Nazi era and the way people survived ! Of course there is a heroine! Highly recommended, I couldn’t put the book down!",1,"Reviewed in the United States on July 20, 2026"
customer_review-R87VZM92EVY0M,B00NY8OTR0,Debbie Austin,5.0,Wonderful Read,I very much I enjoyed the.story. it emphasized what we should not forget about the past. Looking.forward to another book by Kristin Hannah.,1,"Reviewed in the United States on July 30, 2026"
customer_review-R3JH0I6LC183VO,B00NY8OTR0,Christine Brockington,5.0,Book,Great book. Highly recommend,1,"Reviewed in the United States on August 12, 2026"
customer_review-RLQF6K2LQQUTO,B00NY8OTR0,Alexandra,5.0,Beautiful,"Beautiful, moving story - well written and engrossing.",1,"Reviewed in the United States on August 8, 2026"
customer_review-R3TWUWQNRZ5OX,B00NY8OTR0,sarah p,5.0,sobbing hysterically rn,Phenomenal. I am without words. a true dedication to the horrors women and men and children of world war 2 had to go through,1,"Reviewed in the United States on July 28, 2026"
customer_review-R4AJ5AEW0SR9O,B00NY8OTR0,Robin Patterson,5.0,Powerful read,"I was so enthralled in the detail in this book.  Such bravery in the midst of complete misery.  Each characters story is heartbreaking and I almost didn’t want to read anymore, but couldn’t stop.  I had to know what came next.  Amazing story of such a heart wrenching time in history. This is must read.",1,"Reviewed in the United States on July 6, 2026"
customer_review-R264DMT4QH81OY,B00NY8OTR0,Kindle Customer1,4.0,slow but powerful,Slow start. Powerful ending. It took almost 200 pages for me to get into this book. But it was worth it,1,"Reviewed in the United States on July 25, 2026"
customer_review-R1F10F8AOBCOJS,B00NY8OTR0,Margaret Hall,5.0,Enjoyable.,Read it!!,1,"Reviewed in the United States on August 11, 2026"
customer_review-R3EB2IJRUMRBVA,B00NY8OTR0,Shellebelle,5.0,Heartbreakingly Beautiful,"I love historical fiction and have read many books in this genre and specifically World War II.  I think when it comes to HF, World War II is the most popular war to write about.  When I was finished with this book, I was wondering why that was.  What made World War II the war that everyone wants to write about and read?  While all wars were and are horrendous, World War II takes the atrocities and horrors and tells the story, but through it all there was courage, determination, hope and love.  People doing extraordinary things in a time that seemed to bleak and hopeless.  As an author, to be able to tell a story that encompasses all of that horror, tragedy, hope and love and bring the reader to tears like she or he was living it themselves, makes them truly gifted.  This book is all that and more.  This book will stay with me.",1,"Reviewed in the United States on May 9, 2026"
customer_review-R3EPUEM72CKA0T,B00NY8OTR0,B.Gutier,5.0,Beautiful writing and storytelling!,What an amazing story for two sisters' journey! I am not one for historical fiction but Kristin Hannah's writing is extraordinary and makes you feel like you are living the story along with the characters. I also purchased the book in spanish for my mom. Highly recommend!,1,"Reviewed in the United States on July 9, 2026"
customer_review-R1WB8WOO5QIW1D,B00NY8OTR0,Donna von Lunen,5.0,Good biok,Excellent! Could not put it down,1,"Reviewed in the United States on August 3, 2026"
customer_review-R17CA0SCYHWG5Z,B00NY8OTR0,Angela Schroeder,5.0,Men tell stories… women get on with it,"Historical fiction is one of my favorite genres to read, especially if the author does research before and leaves their research or recommended reading, like Kristin Hannah did.  You can tell she puts a lot of time and effort into the novels she creates.  I tend to read books quick, but with this one I made sure to sit with the chapters and let the words fully sink in before I continued on to the next.  Maybe because of the state of the US while I was reading, but everything in this novel felt so surreal and that a Holocaust of types could happen at any time again. There will be some spoilers in this section if you do not wish to continue on. I appreciated the dual point of view from both sisters, they were incredibly opposite of each other but in the end still made an impact.  I wish they would have been able to put their struggles aside and become a true familial unit.  Although I don't believe I would have been as complacent as Vianne was in the beginning, I do understand why she did it, she was trying to be a good mother and protect her daughter.  I love and appreciate the growth she had throughout this book, if the original Herr didn't die, I don't think she would have helped save as many children (if any).  She didn't see the true horrors of some of the Germans until the new one moved into her house. At the end of the book, I really felt bad for Julien, he lived his whole life not knowing a piece of his families history.  Not knowing what his parents and sister lived through.  I do wish he was told at a younger age so he could have better understood them and his history. Isabelle was a firecracker, I loved her character.  She was strong and bold and ready to take action.  Her treks through the mountain were amazing when you think about it.  For awhile I thought the 1995 woman was her and I was so irritated she lost all that force and drive, I just wanted to hop to the end of the book to see why.  Then I got to the end of the book and I sobbed.  The way Kristin Hannah weaved her words together made me visualize so well what Isabelle was living through, what she looked like, my heart broke for what she endured in the camps.  When Gaetan found her and finally told her he loved her I was so hopeful for their future, until the next sentences came.  Overall, I feel bad for every character in this book.  My heart aches for all those who actually lived through the real events.  I think it's important authors write about historical events so they stay real and deep to us, so we don't slip back into past times, and maybe we can catch signs before it gets too far.",1,"Reviewed in the United States on February 13, 2025"
customer_review-R1CT18RFM60EY8,B00NY8OTR0,M. Hughes,4.0,Good outweighs bad,"I came across this book by accident, but I liked both the premise and the period (WWII was the first history to intrigue me, and although I've discovered dozens of other fascinating periods since, there's nothing like your first love), although I'll confess to a lack of familiarity with the author. Apparently she's quite popular for her fiction, although the other few books I've looked up seem to be more contemporary chick-fic, which would explain why I hadn't read them. This one is set in German-occupied France, although in some misplaced bow to modern political sensibilities, the author insists on referring to the Germans as ""Nazis"" about twice as often as ""Germans."" The good: Ms. Hannah is a fine writer. Her prose alternates between lyrical and sweet, and hard-hitting action. She does a good job with both. I especially liked her chaotic description of the roundup of Jews in various towns and cities. She brought home the anguish of the victims as well as the confusion of the bystanders. Her characters are pleasing: the two sisters who are the book's protagonists (as well as the modern-day narrator, one of the two sisters, but much older, and seeming almost like a different character entirely. You don't find out which sister it is until the end, although there are both valid clues and red herrings thrown in to keep you guessing) are vividly drawn, and you can easily understand their motivations and what drives them. Their father is harder to get to know, but then the daughters didn't get to know him that well either, so it works. Isabelle, the more ""in-your-face"" of the two girls, starts off overpowering--I wanted to slap her a few times early on, just because she was more annoying than the ""impulsive and spirited"" girl you're supposed to believe she is. But she gets better. Vianne, the older, ""responsible"" sister starts off ordinary but comes out of the coccoon beautifully as the book progresses. Both the sisters end up working with the French Resistance in different ways. One of them is code-named ""the NIghtingale""--hence the book's title. Minor characters--Isabelle's lover Gaetan, Vianne's husband Antoine, Vianne's best friend Rachel, and the two German officers who billet in Vianne's house, are well-drawn. The first one, especially--although it's never explicitly stated, he's one of the Germans who isn't a Nazi, and who finds himself conflicted about the things he has to do in his role as an occupation officer. Other readers have complained about anachronisms. There are a few. One of the sisters said ""hassle"" at one point, which threw me entirely out of the story; the OED states that the word didn't come into being until the mid-1940s and was almost exclusively a US expression, so why the heck a French girl was using it in 1940 is beyond me. Someone else griped about Isabelle's familiarity with driving. I don't have a problem with that. My mother grew up during WW2 and she could drive; so could her sister. That's not a big deal. The biggest problems for me, the things that keep me from giving the book all five stars, are these: 1. At some point Isabelle starts sounding like Errol Flynn on steroids. The whole ""it's a rotten job, but someone's got to do it"" business. (No, the quote is not used, but it's clearly implied.) Oh, I've crossed the Pyrenees 27 times, three times in the last month alone. Better get a cup of coffee before I cross them again. Okay, let's go. 2. It's hard to keep the chronology straight, especially where the children are concerned. Sophie and Sarah are best friends, and I believe the same age, but Sophie seems far older. And Ari is constantly described as ""the baby"" and he usually seems to be asleep. But when he leaves in 1945, he sounds far older than he should be. 3. The German hunt for the Nightingale intensifies to the point that when one of the sisters is picked up by the Gestapo, the girls' father decides to turn himself in, claiming to be the Nightingale. Now picture this: an old drunk smelling of brandy staggers in and says ""I'm the Nightingale, the person who single-handedly set up an allied airmen escape route through all of France and ran it for two years."" The Germans instantly believe him. They don't question the smell of booze, they don't even interrogate him. Let's get this straight--the real Gestapo would have spent days torturing him until they got the location of the escape route and every safe house, coffee house, and outhouse along the way. These guys just said, ""Oh, okay, you're him. Well, I guess we need to shoot you now."" If I'd had the book in paperback I probably would've thrown it across the room at that point, but fortunately, it was on Kindle, so I kept reading, and despite that hiccup I did enjoy the book. There is a little violence, mostly implied but some is pretty graphic. There's also sexual content, but it's minor and toned-down. And hey, it's a war, there's bound to be some violence, right? The ending feels a tad rushed, but if you go back and read it again it's pretty satisfying. So the good outweighs the bad.",1,"Reviewed in the United States on October 17, 2015"
customer_review-R2QTGRT1H7FNYX,B00NY8OTR0,Patricia Fierros,5.0,Captivating & Beautifully Written,"This is seriously a must-read. I’m not usually into historical fiction, and even after a friend recommended it, I kept putting it off for weeks. But once I finally started, I was hooked. The writing is beautiful, and I couldn’t put it down. It really takes you on an emotional ride. I was honestly in tears by the end. If you’ve been debating whether to read it, just go for it. It’s totally worth it.",1,"Reviewed in the United States on June 26, 2026"
customer_review-RJNMM4P6RSTQH,B00NY8OTR0,Janice K. Nash,5.0,Good read,Best book ever!,1,"Reviewed in the United States on August 6, 2026"
customer_review-R2DO2D3SDNUPVL,B00NY8OTR0,Heather Evans,5.0,YOU’LL CRY YOUR EYES OUT,"A beautifully told, poignant story that will make you ask “how could that happen?” and “what would I do?” A brilliant way to honor the work of so many people during World War II, but you will sob. I’m seriously dehydrated now. Beware!",1,"Reviewed in the United States on July 8, 2026"
customer_review-RSFMOTXZMH1TA,B00NY8OTR0,Sccpa,5.0,Exceptional!!!!!,Very well written novel. The characters were perfectly created to make the story grab you from the very beginning. Highly recommend!,1,"Reviewed in the United States on July 22, 2026"
customer_review-R2W5BROJSHQTH2,B00NY8OTR0,Guillermo Krebs,4.0,A different take on a painful part of human history,"The parallel stories behind the nightingale bring up a fresh point of view on an otherwise -we have heard all about it- part of human history. Although sad and at some points even painful to read, the way Kristin Hannah manages to go from present to past while overlapping stories kept me on edge. Had to cry at the very ending.",1,"Reviewed in the United States on June 18, 2026"
customer_review-R12U01OBOIWMSI,B00NY8OTR0,unsatisfied,5.0,Amazing,Amazing!!,1,"Reviewed in the United States on August 2, 2026"
customer_review-R32FE7PWLPUHO5,B00NY8OTR0,diva,5.0,AWESOME!!!,haven't cried so much. This story tugs at every heart string. The characters are very well developed. Excellent and worth the read.,1,"Reviewed in the United States on July 16, 2026"
customer_review-R11F0Q007PPRH1,B00NY8OTR0,Chula Gonzalez,5.0,masterpiece!,If I could give this book more stars I would! Can't wait for the movie! Ellen and Dakota Fanning asVianne and Isabelle? Sign me up!,1,"Reviewed in the United States on July 12, 2026"
customer_review-R279EPEZA61J21,B00NY8OTR0,Deborah L. Buol,5.0,Anniversary Edition,Amazing Collection-Edition!,1,"Reviewed in the United States on July 28, 2026"
customer_review-R32GJQQAXBFVDA,B00NY8OTR0,RJ s Mommy,5.0,Not All Heroes in WWII Were Men,"I'm glad I was home while I finished this book, because ugly crying in public can be embarrassing.  This story is told in flashbacks with minimal present-day vignettes.  In present day, the story is being told by one of the sisters, but we don't know which.  This sister is dying of cancer and has received an invitation to attend a WWII reunion.  She begins to reflect on her life where we are introduced to sisters Isabelle (18) and Vianne (28) in France at the start of WWII.  They are estranged sisters who were abandoned by their father after his return from WWI and the death of their mother.  The sisters could not be more different.  Vianne is happily married with an 8 yr. old daughter while Isabelle is a rebellious, independent spirit who has been kicked out of so many schools it's ridiculous. But the war begins and Vianne's husband is conscripted ; Isabelle is forced to live with her sister.  And the clashes begin.  In this reminiscing, we learn of the invasion of France and the horrors of war.  Rationing, looting, ""the final solution"", the terrors of living in constant fear, the randomness of death, the evil of hatred, the senselessness of war, and so much more.  But we also see the bravery that is inspired, those willing to step up and do something, the sacrifices people are willing to make because it is the right thing to do, and those who can see individuals, not just symbols. I highly recommend this novel, if you are even just considering it...open and start reading.",1,"Reviewed in the United States on January 3, 2026"
customer_review-R1Z3BXGWL47WSK,B00NY8OTR0,Ying,5.0,My eyesss 😭😭😭,"I’ve been putting away this book for a long time idk why and after finishing this I want to say I have a very few regrets in my life and this is one, that I haven’t read this sooner and why have I read this at all. It breaks my heart every damn chapter.my eyes OMG Never sobbed like this before, every time I calmed down and turned a page I cried harder. Kristin Hannah did me dirty again I never left reviews even the book is so good. But this one I want people to know how this book shattered and destroyed me. And I want to come back someday read my thoughts and feeling about this book. This review took me hours I have to stop at some point to collect my thoughts and emotions. To continue writing and not sobbed. (Sighs) one of my best reads and it’s moved its way onto the top. ⭐️⭐️⭐️⭐️⭐️",1,"Reviewed in the United States on April 12, 2026"
customer_review-ROFZHCVI6S6TC,B00NY8OTR0,K. Hignite,5.0,A Perfect Book,"This book had everything I ever wanted to know about the war from the French perspective. Loved the progression from pre-war to subtle changes over time that you don't recognize until it's too late. I held my breathe, I stopped when I couldn't go on, but not for long. The anticipation was too great. And the last chapter was a wet one, and a celebration of heroics on so many fronts. Bravo, all.",1,"Reviewed in the United States on June 12, 2026"
customer_review-R230N3P7IHLK8M,B00NY8OTR0,karen wilson,4.0,Highly recommend. Top 10 of all time reads!,Best novel.  Highly recommend. One of my top 10 reads.  Unfortunately my copy never arrived so I used audiobooks.  Great read,1,"Reviewed in the United States on June 25, 2026"
customer_review-RB9FUX4Y1IEJY,B00NY8OTR0,Amazon Customer,4.0,Loved the history and romance,I liked the closure for most characters but would have liked a bit about how the main character arrived in USA.,1,"Reviewed in the United States on June 26, 2026"
customer_review-R2UXH3JLEWLR1R,B00NY8OTR0,Jea,4.0,wonderfully tragic,"Check your trigger warnings before you read this book most of us if not, all of us have heard the horrific tales of the Nazi occupation throughout Europe. This book gives you the perspective of the women who were left behind after their husbands went to join the war and the years of sorrow and nightmares that they went through after. this book depicts the extreme heroism and bravery that comes from small acts of kindness, a mother’s love, Sisters love a friend, a father, a child, humanity in the midst of darkness. Moving., sad and haunting.",1,"Reviewed in the United States on May 12, 2026"
customer_review-R1YXB2MKFLZRRD,B00NY8OTR0,Cynthia,5.0,The Nightingale,This is an excellent very interesting book!  The author is very knowledgeable about World War 2 and France.  It was so great I went back after completing it and read it again.,1,"Reviewed in the United States on June 30, 2026"
customer_review-R8F2JASO4W3PT,B00NY8OTR0,Patty Borges,5.0,Awesome read,Couldn’t put it down awesome read,1,"Reviewed in the United States on July 18, 2026"
customer_review-R18A4M5SYOOX2N,B00NY8OTR0,Amazon Customer,5.0,richly told story of survival and family,"I love this author! She always provides compelling characters set in a historical context.  I often had to pause to look up historical references for more information, which I found was quite fun! A must read!",1,"Reviewed in the United States on June 27, 2026"
customer_review-R2GIO49E58YYW3,B00NY8OTR0,Cheryl Landes,5.0,Powerful story of the German occupation in France during World War II,"An Uber driver recommended this book to me while we talked about World War II. It's a powerful fiction story about strong women who helped rescue downed Allied airmen and Jewish children during the German takeover in France. Kristin brings the story alive with her vivid writing style and meticulous research. Her characters are based on real women who lived during the conflict. For anyone who's interested in World War II history, this book is a must-read.",1,"Reviewed in the United States on June 10, 2026"
customer_review-R23ANMMYD63GBA,B00NY8OTR0,Cameron Wiggins,5.0,One of the finest novels of 2015,"Kristin Hannah’s novel, The Nightingale, is the most interesting novel concerning World War II that I have ever read.  Hannah’s novel is also the only novel that I have ever read that really does not concern itself with the actual war’s battles, but the resistance behind the scenes.  Moreover, Hannah’s novel, which is written as much, if not more for women, than men, is the first World War II novel that had me hooked from the very first sentence. “If I have learned anything in this long life of mine, it is this: In love we find out who we want to be; in war we find out who we are.” This is undoubtably one of the most powerful opening lines that I have ever read.  This leading line is just a teasing glimpse of what is to come. It was apparent early on that this was a novel that was more aimed for a female audience, although males could enjoy The Nightingale, too.  Thus, I really did not know what I was getting myself into.  The book began written in the 3rd person from the point of view of an unknown woman.  Vianne and Isabelle Rossignol had not had a pretty childhood.  Their father had been defeated by World War I and became an alcoholic.  His wife died when V was 14 and Iz was four.  The father abandoned his two daughters to let another woman raise, and left them behind. Vianne grew up, fell in love and married her sweetheart Antoine.  They took in Isabelle to live with them.  Then, when Vianne was 17, she had a miscarriage, and she went through a bit of a rough time.  Isabelle was shipped off to boarding school.  Isabelle was a beautiful young girl with a wild streak in her.  She seemed to question authority and was constantly running away from schools. World War II is in full swing now and Isabelle yearns for something of substance in her life.  She flees to Paris where she meets Gaeten, a French prisoner who is released to help the French Resistance slow down the rapidly advancing Nazi war machine that is once again swallowing up France with no problem at all.  Iz soon falls in love with Gaeten and joins the resistance movement, also.  Later, she meets a downed allied airman and her mission within the resistance movement becomes much more precarious.  She becomes known as The Nightingale. Hannah’s The Nightingale soon takes an ugly turn.  Vianne, or V, as Iz calls her stays back at home and this soon becomes a very nasty and ugly situation.  The Nazis soon occupy the small town that V and her daughter, Sophie live in.  Her husband soon becomes a prisoner of war.  I am not a fan of spoilers, and I would hate to detach from Hannah’s marvelous story of two sisters during the war. The Nightingale is a very hard-hitting story that does not spare the readers of the Nazi atrocities that take place behind the scenes of the actual battles.  What the French people and especially the Jews are submitted to is beyond belief and is deplorable.  The horrors keep increasing throughout the book.  However, eventually the tide changes, as we all know, and Hannah’s subliminal message may be that love can conquer anything - yes, even Nazis. “ …  I know now what matters, and it is not what I have lost.  It is my memories.  Wounds heal.  Love lasts. We remain.” This is the final line of The Nightingale.  Kristen Hannah has given us one of the finest novels of 2015, IMHO.  I would recommend this to anyone.  I am going to give this book the very rare 5-star rating.",1,"Reviewed in the United States on April 9, 2016"
customer_review-R2HYVLQ0XXDBW5,B00NY8OTR0,Robert Ruggiano,5.0,One of the best books I ever read .,Love this book and the story tells. Could not put it down.,1,"Reviewed in the United States on July 11, 2026"
customer_review-ROCNT8PQIHONU,B00NY8OTR0,JanS,5.0,The Nightingale,This is an awesome read and gives us a good insight as what people had to  through during WW2 in order to survive!! It's a very excellent book to read and I highly recommend it!!,1,"Reviewed in the United States on June 23, 2026"
